,type,properties.blockingAlertUuid,properties.city,properties.country,properties.delay,properties.endNode,properties.id,properties.length,properties.level,properties.line,properties.pubMillis,properties.roadType,properties.segments,properties.speed,properties.speedKMH,properties.street,properties.turnType,properties.type,properties.uuid,properties.utc_timestamp,properties.day_of_week,properties.weekday_weekend,geometry.type,geometry.coordinates,key_date_jams,X,Y,OBJECTID,CaseNumber,MaxInjuryS,CrashSever,RoadwayAcc,CaseYear,CollisionT,CrashDate,CrashTimeF,CrashType,LightCondi,RoadwayCha,RoadSurfac,TrafficCon,TrafficWay,WeatherCon,Commercial,DMVInsertD,NumberOfFa,NumberOfIn,NumberOfOt,NumberOfSe,NumberOfVe,PoliceDept,NonReporta,ReportingA,NonPublicW,UTMEasting,UTMNorthin,Intersecti,ClosestCro,CountyName,DirectionF,DistanceFr,MasterInte,CityTownNa,OnStreet,ReferenceM,ACCESS_CON,DIVIDED,FUNCTIONAL,MAINT_JURI,OWNING_JUR,NAME,POSTED_SPE,ApparentFa,key_date_crashes,jams_x,jams_y
10,Feature,,"Bronx, NY",US,131.0,to I-95 S / Upper Level George Washington Br,1794226738.0,188.0,4.0,"[{'x': -73.927662, 'y': 40.845452}, {'x': -73.928785, 'y': 40.845721}, {'x': -73.929426, 'y': 40.845867}, {'x': -73.929793, 'y': 40.845942}]",1623554634407.0,3.0,[{}],1.3277777777777775,4.78,I-95 S,NONE,NONE,1794226738.0,2021-06-13 03:23:54,6,True,LineString,"[[-73.927662, 40.845452], [-73.928785, 40.845721], [-73.929426, 40.845867], [-73.929793, 40.845942]]",2021-06-13,-73.9266778373967,40.8451115544523,18257589,38892569,C - POSSIBLE INJURY,INJURY,888,2021,REAR END,2021/06/13,1900-01-01 03:33:00,COLLISION WITH MOTOR VEHICLE,DAWN,CURVE AND GRADE,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,1,1,0,2,3030.0,0,NYC PD,No,590479.79640235,4522117.502673,Not an intersection crash,Sedgwick Ave,Bronx,8.0,64.0,,Bronx,CROSS BRONX EXPY,95IX1M22001,88.0,T,11-Urban Principal Arterial Interstate,NYSDOT,NYSDOT,,50.0,"V1:(TIRE FAILURE/INADEQUATE,NOT ENTERED) / V2:(DRIVER INATTENTION,NOT ENTERED)",2021-06-13,-73.927662,40.845452
11,Feature,,"Bronx, NY",US,111.0,to I-95 S / Upper Level George Washington Br,1794344040.0,188.0,4.0,"[{'x': -73.927662, 'y': 40.845452}, {'x': -73.928785, 'y': 40.845721}, {'x': -73.929426, 'y': 40.845867}, {'x': -73.929793, 'y': 40.845942}]",1623555402301.0,3.0,[{}],1.5444444444444445,5.56,I-95 S,NONE,NONE,1794344040.0,2021-06-13 03:36:42,6,True,LineString,"[[-73.927662, 40.845452], [-73.928785, 40.845721], [-73.929426, 40.845867], [-73.929793, 40.845942]]",2021-06-13,-73.9266778373967,40.8451115544523,18257589,38892569,C - POSSIBLE INJURY,INJURY,888,2021,REAR END,2021/06/13,1900-01-01 03:33:00,COLLISION WITH MOTOR VEHICLE,DAWN,CURVE AND GRADE,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,1,1,0,2,3030.0,0,NYC PD,No,590479.79640235,4522117.502673,Not an intersection crash,Sedgwick Ave,Bronx,8.0,64.0,,Bronx,CROSS BRONX EXPY,95IX1M22001,88.0,T,11-Urban Principal Arterial Interstate,NYSDOT,NYSDOT,,50.0,"V1:(TIRE FAILURE/INADEQUATE,NOT ENTERED) / V2:(DRIVER INATTENTION,NOT ENTERED)",2021-06-13,-73.927662,40.845452
12,Feature,,"East Hills, NY",US,72.0,I-495 W,1866731018.0,1382.0,2.0,"[{'x': -73.622443, 'y': 40.783388}, {'x': -73.623077, 'y': 40.783441}, {'x': -73.623954, 'y': 40.783539}, {'x': -73.624863, 'y': 40.783722}, {'x': -73.626475, 'y': 40.78405}, {'x': -73.627818, 'y': 40.784307}, {'x': -73.628347, 'y': 40.784401}, {'x': -73.628882, 'y': 40.784481}, {'x': -73.629589, 'y': 40.784567}, {'x': -73.630311, 'y': 40.784628}, {'x': -73.631047, 'y': 40.784658}, {'x': -73.631773, 'y': 40.784655}, {'x': -73.632501, 'y': 40.78464}, {'x': -73.634199, 'y': 40.784607}, {'x': -73.634724, 'y': 40.784619}, {'x': -73.635307, 'y': 40.784631}, {'x': -73.636084, 'y': 40.784676}, {'x': -73.636803, 'y': 40.784742}, {'x': -73.638614, 'y': 40.784921}]",1623778379955.0,3.0,"[{}, {}, {}, {}, {}, {}]",11.38888888888889,41.0,I-495 W,NONE,NONE,1866731018.0,2021-06-15 17:32:59,1,False,LineString,"[[-73.622443, 40.783388], [-73.623077, 40.783441], [-73.623954, 40.783539], [-73.624863, 40.783722], [-73.626475, 40.78405], [-73.627818, 40.784307], [-73.628347, 40.784401], [-73.628882, 40.784481], [-73.629589, 40.784567], [-73.630311, 40.784628], [-73.631047, 40.784658], [-73.631773, 40.784655], [-73.632501, 40.78464], [-73.634199, 40.784607], [-73.634724, 40.784619], [-73.635307, 40.784631], [-73.636084, 40.784676], [-73.636803, 40.784742], [-73.638614, 40.784921]]",2021-06-15,-73.6489020912043,40.784802110646,18259736,38894828,,PROPERTY DAMAGE,999,2021,REAR END,2021/06/15,1900-01-01 17:45:00,COLLISION WITH MOTOR VEHICLE,DAYLIGHT,STRAIGHT/ GRADE,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,2900.0,0,NASSAU CO PD COMM BUR,No,613999.74535624,4515746.59130871,INTERSECTION-RELATED,,Nassau,,0.0,8073895.0,North Hempstead,I 495,495 03021042,88.0,T,11-Urban Principal Arterial Interstate,NYSDOT,NYSDOT,Long Island Expressway,45.0,"V1:(FOLLOWING TOO CLOSELY,NOT APPLICABLE) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-15,-73.622443,40.783388
13,Feature,,"Buffalo, NY",US,104.0,to I-190 N / Niagara Falls,3912046.0,1313.0,3.0,"[{'x': -78.894192, 'y': 42.894841}, {'x': -78.896841, 'y': 42.897475}, {'x': -78.898558, 'y': 42.899276}, {'x': -78.898878, 'y': 42.899703}, {'x': -78.899195, 'y': 42.900158}, {'x': -78.89982, 'y': 42.901174}, {'x': -78.900637, 'y': 42.902596}, {'x': -78.900963, 'y': 42.903224}, {'x': -78.901151, 'y': 42.903801}, {'x': -78.901217, 'y': 42.904135}, {'x': -78.90123, 'y': 42.904405}, {'x': -78.901224, 'y': 42.905214}]",1623799107964.0,3.0,"[{}, {}, {}]",8.519444444444444,30.67,I-190 N,NONE,NONE,3912046.0,2021-06-15 23:18:27,1,False,LineString,"[[-78.894192, 42.894841], [-78.896841, 42.897475], [-78.898558, 42.899276], [-78.898878, 42.899703], [-78.899195, 42.900158], [-78.89982, 42.901174], [-78.900637, 42.902596], [-78.900963, 42.903224], [-78.901151, 42.903801], [-78.901217, 42.904135], [-78.90123, 42.904405], [-78.901224, 42.905214]]",2021-06-15,-78.8987428277625,42.8995317819769,18259609,38894701,,PROPERTY DAMAGE,999,2021,REAR END,2021/06/15,1900-01-01 23:15:00,COLLISION WITH MOTOR VEHICLE,DARK-ROAD LIGHTED,STRAIGHT/ GRADE,DRY,HIGHWAY WORK AREA,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,11404.0,0,NYSP THRUWAY BUFFALO,No,181684.3265954,4757036.17431993,Not an intersection crash,Ramp,Erie,4.0,221.0,,Buffalo,I 190,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,Niagara Thruway,55.0,"V1:(FOLLOWING TOO CLOSELY,NOT APPLICABLE) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-15,-78.894192,42.894841
14,Feature,,"Buffalo, NY",US,135.0,to I-190 N / Niagara Falls,3912046.0,1677.0,3.0,"[{'x': -78.891543, 'y': 42.892207}, {'x': -78.896841, 'y': 42.897475}, {'x': -78.898558, 'y': 42.899276}, {'x': -78.898878, 'y': 42.899703}, {'x': -78.899195, 'y': 42.900158}, {'x': -78.89982, 'y': 42.901174}, {'x': -78.900637, 'y': 42.902596}, {'x': -78.900963, 'y': 42.903224}, {'x': -78.901151, 'y': 42.903801}, {'x': -78.901217, 'y': 42.904135}, {'x': -78.90123, 'y': 42.904405}, {'x': -78.901224, 'y': 42.905214}]",1623799107964.0,3.0,"[{}, {}, {}]",8.38888888888889,30.2,I-190 N,NONE,NONE,3912046.0,2021-06-15 23:18:27,1,False,LineString,"[[-78.891543, 42.892207], [-78.896841, 42.897475], [-78.898558, 42.899276], [-78.898878, 42.899703], [-78.899195, 42.900158], [-78.89982, 42.901174], [-78.900637, 42.902596], [-78.900963, 42.903224], [-78.901151, 42.903801], [-78.901217, 42.904135], [-78.90123, 42.904405], [-78.901224, 42.905214]]",2021-06-15,-78.8987428277625,42.8995317819769,18259609,38894701,,PROPERTY DAMAGE,999,2021,REAR END,2021/06/15,1900-01-01 23:15:00,COLLISION WITH MOTOR VEHICLE,DARK-ROAD LIGHTED,STRAIGHT/ GRADE,DRY,HIGHWAY WORK AREA,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,11404.0,0,NYSP THRUWAY BUFFALO,No,181684.3265954,4757036.17431993,Not an intersection crash,Ramp,Erie,4.0,221.0,,Buffalo,I 190,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,Niagara Thruway,55.0,"V1:(FOLLOWING TOO CLOSELY,NOT APPLICABLE) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-15,-78.891543,42.892207
15,Feature,,"Syracuse, NY",US,103.0,to I-81 N / Watertown,69527180.0,1020.0,3.0,"[{'x': -76.142053, 'y': 43.038697}, {'x': -76.142085, 'y': 43.039003}, {'x': -76.142143, 'y': 43.039333}, {'x': -76.142256, 'y': 43.039878}, {'x': -76.142317, 'y': 43.040195}, {'x': -76.142362, 'y': 43.040497}, {'x': -76.142398, 'y': 43.040823}, {'x': -76.142422, 'y': 43.04117}, {'x': -76.142437, 'y': 43.041623}, {'x': -76.142438, 'y': 43.041833}, {'x': -76.142442, 'y': 43.043166}, {'x': -76.142462, 'y': 43.044484}, {'x': -76.142478, 'y': 43.047322}, {'x': -76.142425, 'y': 43.047859}]",1624542642153.0,3.0,"[{}, {}]",7.116666666666666,25.62,I-81 N,NONE,NONE,69527180.0,2021-06-24 13:50:42,3,False,LineString,"[[-76.142053, 43.038697], [-76.142085, 43.039003], [-76.142143, 43.039333], [-76.142256, 43.039878], [-76.142317, 43.040195], [-76.142362, 43.040497], [-76.142398, 43.040823], [-76.142422, 43.04117], [-76.142437, 43.041623], [-76.142438, 43.041833], [-76.142442, 43.043166], [-76.142462, 43.044484], [-76.142478, 43.047322], [-76.142425, 43.047859]]",2021-06-24,-76.1424979828585,43.0443730273274,18272108,38907830,A - SERIOUS INJURY,INJURY,999,2021,LEFT TURN (WITH OTHER CAR),2021/06/24,1900-01-01 14:18:00,COLLISION WITH MOTOR VEHICLE,DAYLIGHT,STRAIGHT AND LEVEL,DRY,TRAFFIC SIGNAL,"TWO-WAY,DIVIDED,POSITIVE MEDIA BARR",CLEAR,0,1970/01/01,0,2,1,1,2,3304.0,0,SUNY HEALTH SCIENCE PD,No,406943.48000073,4766375.68000111,AT-INTERSECTION,HARRISON ST,Onondaga,SOUTH-EAST,0.0,15000550.0,Syracuse,ALMOND ST,,0.0,F,14-Urban Principal Arterial Other,City or Village,City or Village,HARRISON STREET,30.0,"V1:(TURNING IMPROPER,TRAFFIC CONTROL DEVICES DISREGARDED) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-24,-76.142053,43.038697
16,Feature,,"Bronx, NY",US,96.0,to I-295 S,118887958.0,683.0,3.0,"[{'x': -73.816916, 'y': 40.826446}, {'x': -73.816759, 'y': 40.826026}, {'x': -73.816426, 'y': 40.824943}, {'x': -73.816269, 'y': 40.824124}, {'x': -73.81592, 'y': 40.823059}, {'x': -73.815597, 'y': 40.822353}, {'x': -73.815307, 'y': 40.821923}, {'x': -73.815129, 'y': 40.821705}, {'x': -73.815011, 'y': 40.82156}, {'x': -73.814587, 'y': 40.821138}, {'x': -73.814147, 'y': 40.82078}]",1624640566255.0,3.0,"[{}, {}]",5.536111111111111,19.93,I-695 S,NONE,NONE,118887958.0,2021-06-25 17:02:46,4,False,LineString,"[[-73.816916, 40.826446], [-73.816759, 40.826026], [-73.816426, 40.824943], [-73.816269, 40.824124], [-73.81592, 40.823059], [-73.815597, 40.822353], [-73.815307, 40.821923], [-73.815129, 40.821705], [-73.815011, 40.82156], [-73.814587, 40.821138], [-73.814147, 40.82078]]",2021-06-25,-73.8239576647971,40.8243870202542,18273875,38909890,,PROPERTY DAMAGE,888,2021,OVERTAKING,2021/06/25,1900-01-01 16:45:00,COLLISION WITH MOTOR VEHICLE,DAYLIGHT,STRAIGHT AND LEVEL,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,3030.0,0,NYC PD,No,599170.03866087,4519928.06057526,Not an intersection crash,Ramp,Bronx,8.0,162.0,,Bronx,I 295,295IX1M22024,88.0,T,11-Urban Principal Arterial Interstate,NYSDOT,NYSDOT,CROSS BRONX EXP,50.0,"V1:(NOT ENTERED,NOT ENTERED) / V2:(REACTION TO OTHER UNINVOLVED VEHICL,NOT ENTERED)",2021-06-25,-73.816916,40.826446
17,Feature,,"Evans, NY",US,100.0,to Parking Area,267422526.0,2365.0,2.0,"[{'x': -78.912752, 'y': 42.707786}, {'x': -78.915693, 'y': 42.705748}, {'x': -78.919449, 'y': 42.702996}, {'x': -78.921541, 'y': 42.701341}, {'x': -78.924082, 'y': 42.699251}, {'x': -78.925315, 'y': 42.69822}, {'x': -78.927271, 'y': 42.696563}, {'x': -78.930161, 'y': 42.694167}, {'x': -78.930897, 'y': 42.69355}, {'x': -78.932078, 'y': 42.692518}, {'x': -78.932424, 'y': 42.692229}]",1624886561409.0,3.0,"[{}, {}]",12.655555555555557,45.56,I-90 W,NONE,SMALL,267422526.0,2021-06-28 13:22:41,0,False,LineString,"[[-78.912752, 42.707786], [-78.915693, 42.705748], [-78.919449, 42.702996], [-78.921541, 42.701341], [-78.924082, 42.699251], [-78.925315, 42.69822], [-78.927271, 42.696563], [-78.930161, 42.694167], [-78.930897, 42.69355], [-78.932078, 42.692518], [-78.932424, 42.692229]]",2021-06-28,-78.922788469947,42.7003097399215,18275491,38911725,,PROPERTY DAMAGE,2,2021,REAR END,2021/06/28,1900-01-01 13:35:00,COLLISION WITH MOTOR VEHICLE,DAYLIGHT,STRAIGHT AND LEVEL,DRY,HIGHWAY WORK AREA,"TWO-WAY,DIVIDED,UNPROTECTED MEDIA",CLEAR,1,1970/01/01,0,0,0,0,2,11404.0,0,NYSP THRUWAY BUFFALO,No,178689.96949591,4735001.02993365,Not an intersection crash,,Erie,,0.0,,Hamburg,I 90,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,NYS Thruway,65.0,"V1:(FOLLOWING TOO CLOSELY,NOT APPLICABLE) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-28,-78.912752,42.707786
18,Feature,,"Rye Brook, NY",US,109.0,I-287 E,558123462.0,744.0,3.0,"[{'x': -73.684817, 'y': 41.000612}, {'x': -73.684067, 'y': 41.000311}, {'x': -73.683167, 'y': 40.999846}, {'x': -73.682691, 'y': 40.999569}, {'x': -73.682427, 'y': 40.999394}, {'x': -73.682151, 'y': 40.999186}, {'x': -73.681679, 'y': 40.998782}, {'x': -73.68115, 'y': 40.998295}, {'x': -73.680812, 'y': 40.997947}, {'x': -73.680535, 'y': 40.997615}, {'x': -73.680191, 'y': 40.997104}, {'x': -73.679354, 'y': 40.995586}]",1624921400770.0,3.0,[{}],5.461111111111111,19.66,I-287 E,NONE,NONE,558123462.0,2021-06-28 23:03:20,0,False,LineString,"[[-73.684817, 41.000612], [-73.684067, 41.000311], [-73.683167, 40.999846], [-73.682691, 40.999569], [-73.682427, 40.999394], [-73.682151, 40.999186], [-73.681679, 40.998782], [-73.68115, 40.998295], [-73.680812, 40.997947], [-73.680535, 40.997615], [-73.680191, 40.997104], [-73.679354, 40.995586]]",2021-06-28,-73.6958007517611,40.9786235844964,18277907,38914334,,PROPERTY DAMAGE,999,2021,OVERTAKING,2021/06/28,1900-01-01 22:50:00,COLLISION WITH MOTOR VEHICLE,DARK-ROAD LIGHTED,STRAIGHT AND LEVEL,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,15905.0,0,SP THRUWAY NEW ROCHELLE,No,609721.92887439,4537203.07264389,INTERSECTION-RELATED,Ramp,Westchester,WEST,13.0,9016978.0,Rye,I 95,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,New England Thruway,55.0,"V1:(UNSAFE LANE CHANGE,NOT APPLICABLE) / V2:(NOT APPLICABLE,NOT APPLICABLE)",2021-06-28,-73.684817,41.000612
19,Feature,,"Pelham Manor, NY",US,105.0,I-95 N,615917558.0,1133.0,3.0,"[{'x': -73.80441, 'y': 40.886281}, {'x': -73.803722, 'y': 40.886592}, {'x': -73.803341, 'y': 40.886821}, {'x': -73.802968, 'y': 40.887087}, {'x': -73.802614, 'y': 40.887397}, {'x': -73.802318, 'y': 40.887703}, {'x': -73.802043, 'y': 40.888048}, {'x': -73.801777, 'y': 40.888438}, {'x': -73.800882, 'y': 40.889914}, {'x': -73.800375, 'y': 40.890794}, {'x': -73.800133, 'y': 40.891191}, {'x': -73.799862, 'y': 40.891686}, {'x': -73.798177, 'y': 40.895097}]",1625091039631.0,3.0,[{}],7.663888888888889,27.59,I-95 N,NONE,NONE,615917558.0,2021-06-30 22:10:39,2,False,LineString,"[[-73.80441, 40.886281], [-73.803722, 40.886592], [-73.803341, 40.886821], [-73.802968, 40.887087], [-73.802614, 40.887397], [-73.802318, 40.887703], [-73.802043, 40.888048], [-73.801777, 40.888438], [-73.800882, 40.889914], [-73.800375, 40.890794], [-73.800133, 40.891191], [-73.799862, 40.891686], [-73.798177, 40.895097]]",2021-06-30,-73.8158805575649,40.886674140916,18290444,38927450,,PROPERTY DAMAGE,888,2021,OTHER,2021/06/30,1900-01-01 22:00:00,COLLISION WITH MOTOR VEHICLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NOT ENTERED,UNKNOWN,0,1970/01/01,0,0,0,0,2,,0,,No,599757.66445027,4526851.7363669,Not an intersection crash,,Bronx,,0.0,,Bronx,NEW ENGLAND TRWY,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,,50.0,"V1:(NOT ENTERED,NOT ENTERED) / V2:(NOT ENTERED,NOT ENTERED)",2021-06-30,-73.80441,40.886281
20,Feature,,"Bronx, NY",US,106.0,I-95 N / Bruckner Expwy,627328088.0,631.0,3.0,"[{'x': -73.824613, 'y': 40.836258}, {'x': -73.824738, 'y': 40.836416}, {'x': -73.825128, 'y': 40.837151}, {'x': -73.825375, 'y': 40.837773}, {'x': -73.825477, 'y': 40.838279}, {'x': -73.825553, 'y': 40.838818}, {'x': -73.825563, 'y': 40.840468}, {'x': -73.825587, 'y': 40.841349}, {'x': -73.825552, 'y': 40.84182}]",1625142739898.0,3.0,[{}],4.838888888888889,17.42,I-695 N,NONE,NONE,627328088.0,2021-07-01 12:32:19,3,False,LineString,"[[-73.824613, 40.836258], [-73.824738, 40.836416], [-73.825128, 40.837151], [-73.825375, 40.837773], [-73.825477, 40.838279], [-73.825553, 40.838818], [-73.825563, 40.840468], [-73.825587, 40.841349], [-73.825552, 40.84182]]",2021-07-01,-73.8261521748392,40.8539212866609,18284286,38920998,,PROPERTY DAMAGE,888,2021,OVERTAKING,2021/07/01,1900-01-01 12:09:00,COLLISION WITH MOTOR VEHICLE,DAYLIGHT,STRAIGHT AND LEVEL,DRY,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,0,0,0,2,3030.0,0,NYC PD,No,598941.05099469,4523204.17237541,Not an intersection crash,Ramp,Bronx,1.0,60.0,,Bronx,BRUCKNER EXPY,95IX1M21071,88.0,T,11-Urban Principal Arterial Interstate,NYSDOT,NYSDOT,Bruckner Expressway,50.0,"V1:(NOT ENTERED,NOT ENTERED) / V2:(UNKNOWN,NOT ENTERED)",2021-07-01,-73.824613,40.836258
21,Feature,,"Rye, NY",US,93.0,I-95 N,630007062.0,1553.0,2.0,"[{'x': -73.683291, 'y': 40.986345}, {'x': -73.681957, 'y': 40.986882}, {'x': -73.681343, 'y': 40.987075}, {'x': -73.68077, 'y': 40.987227}, {'x': -73.680383, 'y': 40.987327}, {'x': -73.67989, 'y': 40.987431}, {'x': -73.679414, 'y': 40.987521}, {'x': -73.678686, 'y': 40.987623}, {'x': -73.678109, 'y': 40.987679}, {'x': -73.677728, 'y': 40.987707}, {'x': -73.677504, 'y': 40.987724}, {'x': -73.676986, 'y': 40.987735}, {'x': -73.676692, 'y': 40.987747}, {'x': -73.676449, 'y': 40.987749}, {'x': -73.676123, 'y': 40.987744}, {'x': -73.675721, 'y': 40.987725}, {'x': -73.674973, 'y': 40.98766}, {'x': -73.673175, 'y': 40.987453}, {'x': -73.672052, 'y': 40.987346}, {'x': -73.671441, 'y': 40.987288}, {'x': -73.670908, 'y': 40.987267}, {'x': -73.670314, 'y': 40.987287}, {'x': -73.669799, 'y': 40.987334}, {'x': -73.669309, 'y': 40.987412}, {'x': -73.668516, 'y': 40.987581}, {'x': -73.667946, 'y': 40.987719}, {'x': -73.667478, 'y': 40.987867}, {'x': -73.667011, 'y': 40.988035}, {'x': -73.666544, 'y': 40.988232}, {'x': -73.665597, 'y': 40.988655}]",1625149694472.0,3.0,"[{}, {}, {}, {}, {}]",10.094444444444443,36.34,I-95 N,NONE,NONE,630007062.0,2021-07-01 14:28:14,3,False,LineString,"[[-73.683291, 40.986345], [-73.681957, 40.986882], [-73.681343, 40.987075], [-73.68077, 40.987227], [-73.680383, 40.987327], [-73.67989, 40.987431], [-73.679414, 40.987521], [-73.678686, 40.987623], [-73.678109, 40.987679], [-73.677728, 40.987707], [-73.677504, 40.987724], [-73.676986, 40.987735], [-73.676692, 40.987747], [-73.676449, 40.987749], [-73.676123, 40.987744], [-73.675721, 40.987725], [-73.674973, 40.98766], [-73.673175, 40.987453], [-73.672052, 40.987346], [-73.671441, 40.987288], [-73.670908, 40.987267], [-73.670314, 40.987287], [-73.669799, 40.987334], [-73.669309, 40.987412], [-73.668516, 40.987581], [-73.667946, 40.987719], [-73.667478, 40.987867], [-73.667011, 40.988035], [-73.666544, 40.988232], [-73.665597, 40.988655]]",2021-07-01,-73.6664620223871,40.9884260556444,18278310,38914738,B - INJURY,INJURY,999,2021,OTHER,2021/07/01,1900-01-01 14:18:00,COLLISION WITH GUIDERAIL - END,DAYLIGHT,CURVE AND LEVEL,WET,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,1,1,0,1,15904.0,0,NYSP THRUWAY TARRYTOWN,No,612173.63693626,4538328.54466992,INTERSECTION-RELATED,Ramp,Westchester,NORTH-WEST,1.0,9018904.0,Port Chester,I 95,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,,55.0,"V1:(FELL ASLEEP,NOT APPLICABLE)",2021-07-01,-73.683291,40.986345
22,Feature,,"Rye, NY",US,114.0,I-95 N,630007062.0,2195.0,2.0,"[{'x': -73.689395, 'y': 40.98291}, {'x': -73.688893, 'y': 40.983239}, {'x': -73.686626, 'y': 40.984681}, {'x': -73.685784, 'y': 40.985204}, {'x': -73.685249, 'y': 40.985507}, {'x': -73.684777, 'y': 40.985745}, {'x': -73.683291, 'y': 40.986345}, {'x': -73.681957, 'y': 40.986882}, {'x': -73.681343, 'y': 40.987075}, {'x': -73.68077, 'y': 40.987227}, {'x': -73.680383, 'y': 40.987327}, {'x': -73.67989, 'y': 40.987431}, {'x': -73.679414, 'y': 40.987521}, {'x': -73.678686, 'y': 40.987623}, {'x': -73.678109, 'y': 40.987679}, {'x': -73.677728, 'y': 40.987707}, {'x': -73.677504, 'y': 40.987724}, {'x': -73.676986, 'y': 40.987735}, {'x': -73.676692, 'y': 40.987747}, {'x': -73.676449, 'y': 40.987749}, {'x': -73.676123, 'y': 40.987744}, {'x': -73.675721, 'y': 40.987725}, {'x': -73.674973, 'y': 40.98766}, {'x': -73.673175, 'y': 40.987453}, {'x': -73.672052, 'y': 40.987346}, {'x': -73.671441, 'y': 40.987288}, {'x': -73.670908, 'y': 40.987267}, {'x': -73.670314, 'y': 40.987287}, {'x': -73.669799, 'y': 40.987334}, {'x': -73.669309, 'y': 40.987412}, {'x': -73.668516, 'y': 40.987581}, {'x': -73.667946, 'y': 40.987719}, {'x': -73.667478, 'y': 40.987867}, {'x': -73.667011, 'y': 40.988035}, {'x': -73.666544, 'y': 40.988232}, {'x': -73.665597, 'y': 40.988655}]",1625149694472.0,3.0,"[{}, {}, {}, {}, {}, {}, {}]",11.133333333333333,40.08,I-95 N,NONE,NONE,630007062.0,2021-07-01 14:28:14,3,False,LineString,"[[-73.689395, 40.98291], [-73.688893, 40.983239], [-73.686626, 40.984681], [-73.685784, 40.985204], [-73.685249, 40.985507], [-73.684777, 40.985745], [-73.683291, 40.986345], [-73.681957, 40.986882], [-73.681343, 40.987075], [-73.68077, 40.987227], [-73.680383, 40.987327], [-73.67989, 40.987431], [-73.679414, 40.987521], [-73.678686, 40.987623], [-73.678109, 40.987679], [-73.677728, 40.987707], [-73.677504, 40.987724], [-73.676986, 40.987735], [-73.676692, 40.987747], [-73.676449, 40.987749], [-73.676123, 40.987744], [-73.675721, 40.987725], [-73.674973, 40.98766], [-73.673175, 40.987453], [-73.672052, 40.987346], [-73.671441, 40.987288], [-73.670908, 40.987267], [-73.670314, 40.987287], [-73.669799, 40.987334], [-73.669309, 40.987412], [-73.668516, 40.987581], [-73.667946, 40.987719], [-73.667478, 40.987867], [-73.667011, 40.988035], [-73.666544, 40.988232], [-73.665597, 40.988655]]",2021-07-01,-73.6664620223871,40.9884260556444,18278310,38914738,B - INJURY,INJURY,999,2021,OTHER,2021/07/01,1900-01-01 14:18:00,COLLISION WITH GUIDERAIL - END,DAYLIGHT,CURVE AND LEVEL,WET,NONE,NOT ENTERED,CLEAR,0,1970/01/01,0,1,1,0,1,15904.0,0,NYSP THRUWAY TARRYTOWN,No,612173.63693626,4538328.54466992,INTERSECTION-RELATED,Ramp,Westchester,NORTH-WEST,1.0,9018904.0,Port Chester,I 95,,88.0,T,11-Urban Principal Arterial Interstate,NYS Thruway,NYS Thruway,,55.0,"V1:(FELL ASLEEP,NOT APPLICABLE)",2021-07-01,-73.689395,40.98291
